Unnamed: 0,state,date,cases,deaths,daily_cases,daily_deaths,ratio_dth_case
4524,California,2022-01-08,6063132,77038,36967.0,17.0,0.0004598696134390132
4525,California,2022-01-09,6260368,77051,197236.0,13.0,6.59108884787767e-05
4526,California,2022-01-10,6391968,77198,131600.0,147.0,0.0011170212765957447
4527,California,2022-01-11,6543718,77221,151750.0,23.0,0.0001515650741350906
4528,California,2022-01-12,6656803,77355,113085.0,134.0,0.0011849493743644162
4529,California,2022-01-13,6805195,77502,148392.0,147.0,0.0009906194404010998
4530,California,2022-01-14,6871375,77652,66180.0,150.0,0.0022665457842248413
4531,California,2022-01-15,6915198,77718,43823.0,66.0,0.0015060584624512242
4532,California,2022-01-16,7122292,77769,207094.0,51.0,0.0002462649811196848
4533,California,2022-01-17,7223848,77933,101556.0,164.0,0.001614872582614518
4534,California,2022-01-18,7303533,78008,79685.0,75.0,0.0009412059986195645
4535,California,2022-01-19,7431453,78096,127920.0,88.0,0.0006879299562226391
4536,California,2022-01-20,7565889,78302,134436.0,206.0,0.0015323276503317563
4537,California,2022-01-21,7644015,78477,78126.0,175.0,0.002239971328366997
4538,California,2022-01-22,7684811,78548,40796.0,71.0,0.0017403667026179037
4539,California,2022-01-23,7863834,78611,179023.0,63.0,0.00035191008976500227
4540,California,2022-01-24,7971948,78793,108114.0,182.0,0.0016834082542501435
4541,California,2022-01-25,8064897,78882,92949.0,89.0,0.0009575143358185672
4542,California,2022-01-26,8129434,79134,64537.0,252.0,0.0039047368176394937
4543,California,2022-01-27,8217831,79395,88397.0,261.0,0.002952588888763193
4544,California,2022-01-28,8258015,79685,40184.0,290.0,0.007216802707545292
4545,California,2022-01-29,8280610,79760,22595.0,75.0,0.0033193184332816995
4546,California,2022-01-30,8394019,79797,113409.0,37.0,0.0003262527665352838
4547,California,2022-01-31,8441735,80039,47716.0,242.0,0.005071674071590242
4548,California,2022-02-01,8482606,80172,40871.0,133.0,0.003254141078025984
4549,California,2022-02-02,8514259,80493,31653.0,321.0,0.010141218841815942
4550,California,2022-02-03,8565492,80675,51233.0,182.0,0.003552397868561279
4551,California,2022-02-04,8587875,80914,22383.0,239.0,0.010677746504043246
4552,California,2022-02-05,8598366,80998,10491.0,84.0,0.008006863025450386
4553,California,2022-02-06,8632284,81062,33918.0,64.0,0.0018869037089451028
4554,California,2022-02-07,8678507,81347,46223.0,285.0,0.006165761633818662
4555,California,2022-02-08,8750298,81536,71791.0,189.0,0.002632641974620774
4556,California,2022-02-09,8764201,81879,13903.0,343.0,0.024670934330719988
4557,California,2022-02-10,8786636,82117,22435.0,238.0,0.010608424336973479
4558,California,2022-02-11,8797487,82414,10851.0,297.0,0.02737074923970141
4559,California,2022-02-12,8802517,82499,5030.0,85.0,0.016898608349900597
4560,California,2022-02-13,8831876,82555,29359.0,56.0,0.0019074219149153582
4561,California,2022-02-14,8845482,82928,13606.0,373.0,0.027414376010583566
4562,California,2022-02-15,8856490,83073,11008.0,145.0,0.013172238372093024
4563,California,2022-02-16,8872974,83362,16484.0,289.0,0.017532152390196554
4564,California,2022-02-17,8887920,83584,14946.0,222.0,0.014853472501003613
4565,California,2022-02-18,8895456,83858,7536.0,274.0,0.0363588110403397
4566,California,2022-02-19,8898835,83942,3379.0,84.0,0.024859425865640723
4567,California,2022-02-20,8901624,83998,2789.0,56.0,0.020078881319469343
4568,California,2022-02-21,8924934,84020,23310.0,22.0,0.0009438009438009438
4569,California,2022-02-22,8934584,84360,9650.0,340.0,0.035233160621761656
4570,California,2022-02-23,8944563,84465,9979.0,105.0,0.010522096402445134
4571,California,2022-02-24,8958387,84725,13824.0,260.0,0.01880787037037037
4572,California,2022-02-25,8962736,84977,4349.0,252.0,0.05794435502414348
4573,California,2022-02-26,8965032,85040,2296.0,63.0,0.027439024390243903
4574,California,2022-02-27,8975778,85040,10746.0,0.0,0.0
4575,California,2022-02-28,8983678,85463,7900.0,423.0,0.05354430379746836
4576,California,2022-03-01,8988007,85552,4329.0,89.0,0.02055902055902056
4577,California,2022-03-02,8995058,85822,7051.0,270.0,0.03829244078854063
4578,California,2022-03-03,9002579,86021,7521.0,199.0,0.026459247440499933
4579,California,2022-03-04,9006183,86233,3604.0,212.0,0.058823529411764705
4580,California,2022-03-05,9007625,86281,1442.0,48.0,0.033287101248266296
4581,California,2022-03-06,9014097,86281,6472.0,0.0,0.0
4582,California,2022-03-07,9020804,86626,6707.0,345.0,0.05143879528850455
4583,California,2022-03-08,9024243,86694,3439.0,68.0,0.019773189880779297
4584,California,2022-03-09,9028852,86903,4609.0,209.0,0.045346062052505964
4585,California,2022-03-10,9034239,87072,5387.0,169.0,0.03137182105067756
4586,California,2022-03-11,9036969,87214,2730.0,142.0,0.05201465201465202
4587,California,2022-03-12,9038594,87264,1625.0,50.0,0.03076923076923077
4588,California,2022-03-13,9043749,87264,5155.0,0.0,0.0
4589,California,2022-03-14,9048595,87561,4846.0,297.0,0.061287659925711925
4590,California,2022-03-15,9050444,87602,1849.0,41.0,0.022174148188209845
4591,California,2022-03-16,9054171,87745,3727.0,143.0,0.03836866112154548
4592,California,2022-03-17,9060316,87888,6145.0,143.0,0.023270951993490642
4593,California,2022-03-18,9064524,88004,4208.0,116.0,0.027566539923954372
4594,California,2022-03-19,9067787,88024,3263.0,20.0,0.006129328838492185
4595,California,2022-03-20,9072446,88024,4659.0,0.0,0.0
4596,California,2022-03-21,9077963,88209,5517.0,185.0,0.03353271705637122
4597,California,2022-03-22,9080986,88251,3023.0,42.0,0.013893483294740324
4598,California,2022-03-23,9085039,88351,4053.0,100.0,0.02467308166790032
4599,California,2022-03-24,9088612,88476,3573.0,125.0,0.03498460677301987
4600,California,2022-03-25,9090583,88579,1971.0,103.0,0.052257737189244036
4601,California,2022-03-26,9091624,88597,1041.0,18.0,0.01729106628242075
4602,California,2022-03-27,9095006,88597,3382.0,0.0,0.0
4603,California,2022-03-28,9097823,88742,2817.0,145.0,0.05147319843805467
4604,California,2022-03-29,9099677,88758,1854.0,16.0,0.008629989212513484
4605,California,2022-03-30,9103464,88879,3787.0,121.0,0.031951412727752836
4606,California,2022-03-31,9107986,88950,4522.0,71.0,0.015701017249004866
4607,California,2022-04-01,9110127,89012,2141.0,62.0,0.028958430639887903
4608,California,2022-04-02,9110187,89012,60.0,0.0,0.0
4609,California,2022-04-03,9110226,89012,39.0,0.0,0.0
4610,California,2022-04-04,9117222,89052,6996.0,40.0,0.005717552887364208
4611,California,2022-04-05,9119761,89154,2539.0,102.0,0.040173296573454115
4612,California,2022-04-06,9121066,89221,1305.0,67.0,0.05134099616858238
4613,California,2022-04-07,9128697,89247,7631.0,26.0,0.0034071550255536627
4614,California,2022-04-08,9133630,89358,4933.0,111.0,0.022501520372998175
4615,California,2022-04-09,9133630,89358,0.0,0.0,
4616,California,2022-04-10,9133630,89358,0.0,0.0,
4617,California,2022-04-11,9136337,89403,2707.0,45.0,0.016623568526043592
4618,California,2022-04-12,9145140,89428,8803.0,25.0,0.002839940929228672
4619,California,2022-04-13,9146079,89550,939.0,122.0,0.1299254526091587
4620,California,2022-04-14,9153153,89556,7074.0,6.0,0.0008481764206955047
4621,California,2022-04-15,9157755,89666,4602.0,110.0,0.023902651021295088
4622,California,2022-04-16,9157755,89670,0.0,4.0,inf
