location_name,forecast_date,target,target_end_date,location,type,quantile,value
US,2022-05-15,1 wk ahead inc death,2022-05-21,US,quantile,0.25,8803.469491022639
US,2022-05-15,2 wk ahead inc death,2022-05-28,US,quantile,0.25,8845.775507153943
US,2022-05-15,3 wk ahead inc death,2022-06-04,US,quantile,0.25,8905.088920786977
US,2022-05-15,4 wk ahead inc death,2022-06-11,US,quantile,0.25,8954.958902087063
US,2022-05-15,5 wk ahead inc death,2022-06-18,US,quantile,0.25,8985.847087552771
US,2022-05-15,6 wk ahead inc death,2022-06-25,US,quantile,0.25,9010.86710405536
US,2022-05-15,7 wk ahead inc death,2022-07-02,US,quantile,0.25,9029.384622531012
US,2022-05-15,8 wk ahead inc death,2022-07-09,US,quantile,0.25,9041.436356658116
US,2022-05-15,9 wk ahead inc death,2022-07-16,US,quantile,0.25,9047.809783812612
US,2022-05-15,10 wk ahead inc death,2022-07-23,US,quantile,0.25,9049.053426224738
US,2022-05-15,11 wk ahead inc death,2022-07-30,US,quantile,0.25,9045.665459971875
US,2022-05-15,12 wk ahead inc death,2022-08-06,US,quantile,0.25,9038.11563828215
US,2022-05-15,13 wk ahead inc death,2022-08-13,US,quantile,0.25,9049.197108604014
US,2022-05-15,14 wk ahead inc death,2022-08-20,US,quantile,0.25,9061.392784066498
US,2022-05-15,1 wk ahead cum death,2022-05-21,US,quantile,0.3,1008672.0369261198
US,2022-05-15,2 wk ahead cum death,2022-05-28,US,quantile,0.3,1017829.86908671
US,2022-05-15,3 wk ahead cum death,2022-06-04,US,quantile,0.3,1027036.2445532959
US,2022-05-15,4 wk ahead cum death,2022-06-11,US,quantile,0.3,1036282.7831837479
US,2022-05-15,5 wk ahead cum death,2022-06-18,US,quantile,0.3,1045561.7311015498
US,2022-05-15,6 wk ahead cum death,2022-06-25,US,quantile,0.3,1054865.948463702
US,2022-05-15,7 wk ahead cum death,2022-07-02,US,quantile,0.3,1064188.8839783755
US,2022-05-15,8 wk ahead cum death,2022-07-09,US,quantile,0.3,1073524.5275779006
US,2022-05-15,9 wk ahead cum death,2022-07-16,US,quantile,0.3,1082878.5653346614
US,2022-05-15,10 wk ahead cum death,2022-07-23,US,quantile,0.3,1092329.7939702491
US,2022-05-15,11 wk ahead cum death,2022-07-30,US,quantile,0.3,1101816.6692837186
US,2022-05-15,12 wk ahead cum death,2022-08-06,US,quantile,0.3,1111288.8744175811
US,2022-05-15,13 wk ahead cum death,2022-08-13,US,quantile,0.3,1120731.156075633
US,2022-05-15,14 wk ahead cum death,2022-08-20,US,quantile,0.3,1130195.5024809223
US,2022-05-15,1 wk ahead inc death,2022-05-21,US,quantile,0.3,9102.036926119774
US,2022-05-15,2 wk ahead inc death,2022-05-28,US,quantile,0.3,9157.832160590217
US,2022-05-15,3 wk ahead inc death,2022-06-04,US,quantile,0.3,9206.375466585905
US,2022-05-15,4 wk ahead inc death,2022-06-11,US,quantile,0.3,9246.538630452007
US,2022-05-15,5 wk ahead inc death,2022-06-18,US,quantile,0.3,9280.498834376782
US,2022-05-15,6 wk ahead inc death,2022-06-25,US,quantile,0.3,9329.59653315097
US,2022-05-15,7 wk ahead inc death,2022-07-02,US,quantile,0.3,9362.500135961174
US,2022-05-15,8 wk ahead inc death,2022-07-09,US,quantile,0.3,9396.932066938654
US,2022-05-15,9 wk ahead inc death,2022-07-16,US,quantile,0.3,9426.09465780668
US,2022-05-15,10 wk ahead inc death,2022-07-23,US,quantile,0.3,9449.696207441017
US,2022-05-15,11 wk ahead inc death,2022-07-30,US,quantile,0.3,9468.109943624586
US,2022-05-15,12 wk ahead inc death,2022-08-06,US,quantile,0.3,9481.681999512017
US,2022-05-15,13 wk ahead inc death,2022-08-13,US,quantile,0.3,9490.76261774227
US,2022-05-15,14 wk ahead inc death,2022-08-20,US,quantile,0.3,9495.660098413378
US,2022-05-15,1 wk ahead cum death,2022-05-21,US,quantile,0.35,1008989.7863710739
US,2022-05-15,2 wk ahead cum death,2022-05-28,US,quantile,0.35,1018485.2313086607
US,2022-05-15,3 wk ahead cum death,2022-06-04,US,quantile,0.35,1028049.3864582442
US,2022-05-15,4 wk ahead cum death,2022-06-11,US,quantile,0.35,1037667.0318502415
US,2022-05-15,5 wk ahead cum death,2022-06-18,US,quantile,0.35,1047331.1161490843
